service,course_id,group_id,person_id,name,email,type,topic_id,timestamp,year,month,day,hour,min,sec,SUCCESS,WARNING,FAILURE,ERROR,INFO,TIMEOUT
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276797395,2010,June,17,19,56,35,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276417588,2010,June,13,10,26,28,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276246886,2010,June,11,11,1,26,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276199221,2010,June,10,21,47,1,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276704757,2010,June,16,18,12,37,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276416884,2010,June,13,10,14,44,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276250458,2010,June,11,12,0,58,0,0,1,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276416309,2010,June,13,10,5,9,0,0,1,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276338170,2010,June,12,12,22,50,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276249666,2010,June,11,11,47,46,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276330890,2010,June,12,10,21,30,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276246639,2010,June,11,10,57,19,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276198923,2010,June,10,21,42,3,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276416027,2010,June,13,10,0,27,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276335457,2010,June,12,11,37,37,0,1,0,1,1,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276250488,2010,June,11,12,1,28,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276250396,2010,June,11,11,59,56,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276681804,2010,June,16,11,50,4,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276503961,2010,June,14,10,26,1,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276414424,2010,June,13,9,33,44,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276336647,2010,June,12,11,57,27,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276704656,2010,June,16,18,10,56,0,0,1,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276246717,2010,June,11,10,58,37,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276330988,2010,June,12,10,23,8,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276503827,2010,June,14,10,23,47,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276247162,2010,June,11,11,6,2,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276337739,2010,June,12,12,15,39,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276414544,2010,June,13,9,35,44,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276416609,2010,June,13,10,10,9,0,0,1,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276413980,2010,June,13,9,26,20,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276419645,2010,June,13,11,0,45,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276705169,2010,June,16,18,19,29,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276417242,2010,June,13,10,20,42,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276420697,2010,June,13,11,18,17,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276758055,2010,June,17,9,0,55,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276758392,2010,June,17,9,6,32,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276419333,2010,June,13,10,55,33,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276796883,2010,June,17,19,48,3,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276415911,2010,June,13,9,58,31,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276683225,2010,June,16,12,13,45,1,0,0,0,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276414884,2010,June,13,9,41,24,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276796116,2010,June,17,19,35,16,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276796288,2010,June,17,19,38,8,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276797153,2010,June,17,19,52,33,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276415807,2010,June,13,9,56,47,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276354712,2010,June,12,16,58,32,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276337597,2010,June,12,12,13,17,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276706802,2010,June,16,18,46,42,0,1,0,2,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276418392,2010,June,13,10,39,52,0,1,0,1,0,0
Code,3,1,a0901130,Blanig Jarwinion,blanig.jarwinion@gmail.com,student,507,1276706317,2010,June,16,18,38,37,0,1,0,2,0,0
Code,3,1,a0901416,Drifto Dwarisess,drifto.dwarisess@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0902337,Matt Eughn,matt.eughn@unet.univie.ac.at,student,202,1277197577,2010,June,22,11,6,17,1,0,0,0,1,0
Code,3,1,a0902337,Matt Eughn,matt.eughn@unet.univie.ac.at,student,202,1277152910,2010,June,21,22,41,50,1,0,0,0,1,0
Code,3,1,a0902337,Matt Eughn,matt.eughn@unet.univie.ac.at,student,202,1277201063,2010,June,22,12,4,23,1,0,0,0,1,0
Code,3,1,a0902337,Matt Eughn,matt.eughn@unet.univie.ac.at,student,202,1277156715,2010,June,21,23,45,15,1,0,0,0,1,0
Code,3,1,a0902776,Javon Lonalexto,javon.lonalexto@unet.univie.ac.at,student,405,1284459445,2010,September,14,12,17,25,0,0,1,0,0,0
Code,3,1,a0902776,Javon Lonalexto,javon.lonalexto@unet.univie.ac.at,student,405,1284459572,2010,September,14,12,19,32,0,0,1,0,0,0
Code,3,1,a0902776,Javon Lonalexto,javon.lonalexto@unet.univie.ac.at,student,405,1284459471,2010,September,14,12,17,51,0,0,1,0,0,0
Code,3,1,a0902776,Javon Lonalexto,javon.lonalexto@unet.univie.ac.at,student,405,1284459480,2010,September,14,12,18,0,0,0,1,0,0,0
Code,3,1,a0902776,Javon Lonalexto,javon.lonalexto@unet.univie.ac.at,student,405,1284555382,2010,September,15,14,56,22,1,0,0,0,2,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276292013,2010,June,11,23,33,33,0,2,0,2,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276321714,2010,June,12,7,48,34,1,0,0,0,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276321663,2010,June,12,7,47,43,0,2,0,4,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276292424,2010,June,11,23,40,24,0,1,0,2,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276292191,2010,June,11,23,36,31,0,2,0,1,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276292521,2010,June,11,23,42,1,1,0,0,0,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276291921,2010,June,11,23,32,1,1,1,0,0,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276292365,2010,June,11,23,39,25,0,1,0,1,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276360820,2010,June,12,18,40,20,1,0,0,0,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276323844,2010,June,12,8,24,4,0,1,0,2,0,0
Code,3,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276321648,2010,June,12,7,47,28,0,0,0,0,0,0
Code,3,1,a0904370,Narry Colawyan,narry.colawyan@msn.com,student,,,,,,,,,,,,,,
Code,3,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at,student,202,1276283532,2010,June,11,21,12,12,1,0,0,0,1,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641963,2010,June,16,0,46,3,0,1,0,1,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276646899,2010,June,16,2,8,19,0,1,0,2,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641918,2010,June,16,0,45,18,0,1,0,2,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647572,2010,June,16,2,19,32,0,1,0,1,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647306,2010,June,16,2,15,6,0,0,1,0,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647505,2010,June,16,2,18,25,0,1,0,2,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276646850,2010,June,16,2,7,30,1,0,0,0,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647009,2010,June,16,2,10,9,0,1,0,2,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647833,2010,June,16,2,23,53,0,1,0,2,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647347,2010,June,16,2,15,47,0,1,0,2,0,0
Code,3,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647661,2010,June,16,2,21,1,1,0,0,0,0,0
Code,3,1,a0907843,Dawn Lucal,dawn.lucal@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0908037,Darisc Pathandri,darisc.pathandri@gmx.net,student,,,,,,,,,,,,,,
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277157638,2010,June,22,0,0,38,0,0,0,0,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276894745,2010,June,18,22,59,5,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277150208,2010,June,21,21,56,48,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277148684,2010,June,21,21,31,24,0,0,1,0,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277150384,2010,June,21,21,59,44,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276534381,2010,June,14,18,53,1,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277117295,2010,June,21,12,48,15,0,0,0,1,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277149953,2010,June,21,21,52,33,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277117471,2010,June,21,12,51,11,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277150501,2010,June,21,22,1,41,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276895786,2010,June,18,23,16,26,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277153256,2010,June,21,22,47,36,0,0,0,0,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276534707,2010,June,14,18,58,27,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277150300,2010,June,21,21,58,20,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277141323,2010,June,21,19,28,43,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277153445,2010,June,21,22,50,45,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277162112,2010,June,22,1,15,12,0,1,0,1,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276533700,2010,June,14,18,41,40,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276894921,2010,June,18,23,2,1,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277152384,2010,June,21,22,33,4,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276893710,2010,June,18,22,41,50,0,1,0,1,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277190050,2010,June,22,9,0,50,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277127796,2010,June,21,15,43,16,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276517232,2010,June,14,14,7,12,0,1,0,1,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277342512,2010,June,24,3,21,52,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277156671,2010,June,21,23,44,31,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276531260,2010,June,14,18,1,0,0,1,0,1,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277334666,2010,June,24,1,11,6,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277140903,2010,June,21,19,21,43,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276893279,2010,June,18,22,34,39,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277140080,2010,June,21,19,8,0,0,0,1,0,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277205958,2010,June,22,13,25,58,1,0,0,0,1,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277153257,2010,June,21,22,47,37,0,2,0,4,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277148169,2010,June,21,21,22,49,0,1,0,2,0,0
Code,3,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277140201,2010,June,21,19,10,1,0,1,0,1,0,0
Code,3,1,a0909232,Nal Aymus,nal.aymus@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277142404,2010,June,21,19,46,44,0,1,0,2,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277142203,2010,June,21,19,43,23,0,0,1,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277152923,2010,June,21,22,42,3,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277153881,2010,June,21,22,58,1,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277149367,2010,June,21,21,42,47,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277147556,2010,June,21,21,12,36,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277143255,2010,June,21,20,0,55,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277147488,2010,June,21,21,11,28,0,1,0,2,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277147631,2010,June,21,21,13,51,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277143535,2010,June,21,20,5,35,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277216753,2010,June,22,16,25,53,1,0,0,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277191278,2010,June,22,9,21,18,0,1,0,1,2,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277191558,2010,June,22,9,25,58,0,0,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277190994,2010,June,22,9,16,34,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277146898,2010,June,21,21,1,38,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277194190,2010,June,22,10,9,50,1,0,0,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277148202,2010,June,21,21,23,22,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277157081,2010,June,21,23,51,21,0,1,0,1,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277192075,2010,June,22,9,34,35,0,1,0,2,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277152802,2010,June,21,22,40,2,0,0,1,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277153752,2010,June,21,22,55,52,0,0,1,0,0,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,507,1277190889,2010,June,22,9,14,49,0,1,0,1,2,0
Code,3,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277192730,2010,June,22,9,45,30,0,0,0,1,0,0
Code,3,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0948108,Braunt Abarre,braunt.abarre@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0948571,Lanisa Cotavyn,lanisa.cotavyn@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0949607,Easpey Ristylonn,easpey.ristylonn@gmx.net,student,607,1276454055,2010,June,13,20,34,15,1,0,0,0,2,0
Code,3,1,a0967995,Kaden Brodylan,kaden.brodylan@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a0968843,Lon Classawn,lon.classawn@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a6750338,Gus Carrick,gus.carrick@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a7904809,Roland Chaus,roland.chaus@nielsen.com,student,,,,,,,,,,,,,,
Code,3,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a8631408,Jose Charry,jose.charry@a1.net,student,,,,,,,,,,,,,,
Code,3,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a9906269,Fre Neagge,fre.neagge@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,a9913255,Den Shadennie,den.shadennie@gmx.at,student,,,,,,,,,,,,,,
Code,3,1,a9999970,Aseb Mityro,aseb.mityro@univie.ac.at,student,,,,,,,,,,,,,,
Code,3,1,person001,Conan der Barbar,conan.der.barbar@univie.ac.at,tutor,,,,,,,,,,,,,,
Code,3,1,person002,Justed Darlon,justed.darlon@univie.ac.at,lecturer,,,,,,,,,,,,,,
Code,3,1,person003,Bre Ibrethuan,bre.ibrethuan@univie.ac.at,lecturer,,,,,,,,,,,,,,
Code,3,1,person004,Gar Richamin,gar.richamin@univie.ac.at,,,,,,,,,,,,,,,
Code,3,1,person005,Jadeam Decton,jadeam.decton@univie.ac.at,lecturer,,,,,,,,,,,,,,
Code,3,1,person006,Ley Broberanc,ley.broberanc@univie.ac.at,,,,,,,,,,,,,,,
Code,3,1,person007,Jace Jonny,jace.jonny@univie.ac.at,,,,,,,,,,,,,,,
Code,3,1,person008,Mister Anderson,mister.anderson@univie.ac.at,,,,,,,,,,,,,,,
Code,3,1,person009,Chrige Diemenik,chrige.diemenik@univie.ac.at,,,,,,,,,,,,,,,
Code,3,1,ref000,Erso Kayden,erso.kayden,,,,,,,,,,,,,,,
Code,3,1,ref100,Fin Zacolatre,fin.zacolatre,,,,,,,,,,,,,,,
Code,3,1,ref202,Quin Cobillis,quin.cobillis,,,,,,,,,,,,,,,
Code,3,1,ref301,Vin Rilashas,vin.rilashas,,,,,,,,,,,,,,,
Code,3,1,ref302,Ger Hawyaner,ger.hawyaner,,,,,,,,,,,,,,,
Code,3,1,ref304,Jamain Standyn,jamain.standyn,,,,,,,,,,,,,,,
Code,3,1,ref305,Romir Jerie,romir.jerie,,,,,,,,,,,,,,,
Code,3,1,ref306,Alant Johnny,alant.johnny,,,,,,,,,,,,,,,
Code,3,1,ref307,Zionto Ruberryso,zionto.ruberryso,,,,,,,,,,,,,,,
Code,3,1,ref401,Clason Marrenny,clason.marrenny,,,,,,,,,,,,,,,
Code,3,1,ref402,Frey Arliustia,frey.arliustia,,,,,,,,,,,,,,,
Code,3,1,ref403,Jeff Corgiondo,jeff.corgiondo,,,,,,,,,,,,,,,
Code,3,1,ref404,Eze Johaldema,eze.johaldema,,,,,,,,,,,,,,,
Code,3,1,ref405,Alex Duanolen,alex.duanolen,,,,,,,,,,,,,,,
Code,3,1,ref406,Jullio Raynaldon,jullio.raynaldon,,,,,,,,,,,,,,,
Code,3,1,ref407,Sey Lenton,sey.lenton,,,,,,,,,,,,,,,
Code,3,1,ref408,Fren Jovaler,fren.jovaler,,,,,,,,,,,,,,,
Code,3,1,ref501,Kyleni Rakelikha,kyleni.rakelikha,,,,,,,,,,,,,,,
Code,3,1,ref503,Dah Graven,dah.graven,,,,,,,,,,,,,,,
Code,3,1,ref504,Jagarr Roccolden,jagarr.roccolden,,,,,,,,,,,,,,,
Code,3,1,ref505,Nichaw Johnalfre,nichaw.johnalfre,,,,,,,,,,,,,,,
Code,3,1,ref507,Carie Blanden,carie.blanden,,,,,,,,,,,,,,,
Code,3,1,ref601,Ken Clarrige,ken.clarrige,,,,,,,,,,,,,,,
Code,3,1,ref603,Treyst Aleshanna,treyst.aleshanna,,,,,,,,,,,,,,,
Code,3,1,ref604,Brane Maunter,brane.maunter,,,,,,,,,,,,,,,
Code,3,1,ref605,Ron Dolmek,ron.dolmek,,,,,,,,,,,,,,,
Code,3,1,ref607,Tyadon Rowalphie,tyadon.rowalphie,,,,,,,,,,,,,,,
Code,3,1,ref608,Laseba Carliseo,laseba.carliseo,,,,,,,,,,,,,,,
Code,3,1,someone001,Corian Maseonny,corian.maseonny@unet.univie.ac.at,lecturer,,,,,,,,,,,,,,
Code,3,1,someone002,Tus Kermarc,tus.kermarc@unet.univie.ac.at,tutor,,,,,,,,,,,,,,
Code,3,1,someone002,Tus Kermarc,tus.kermarc@unet.univie.ac.at,lecturer,,,,,,,,,,,,,,
Code,3,1,someone003,Ruber Joelly,ruber.joelly@gmx.at,tutor,,,,,,,,,,,,,,
Code,3,1,someone003,Ruber Joelly,ruber.joelly@gmx.at,lecturer,,,,,,,,,,,,,,
Code,3,1,someone004,Die Emitylewa,die.emitylewa@gmx.net,tutor,,,,,,,,,,,,,,
Code,3,1,someone004,Die Emitylewa,die.emitylewa@gmx.net,lecturer,,,,,,,,,,,,,,
Code,3,1,someone005,Marian Danlexan,marian.danlexan,,,,,,,,,,,,,,,
Code,5,1,,,,,,,,,,,,,,,,,,
Code,5,1,a0025281,Parlo Samrohamo,parlo.samrohamo@student.tuwien.ac.at,student,,,,,,,,,,,,,,
Code,5,1,a0025296,Den Jamose,den.jamose@student.tuwien.ac.at,student,,,,,,,,,,,,,,
Code,5,1,a0101143,Joandr Gelin,joandr.gelin@unet.univie.ac.at,student,,,,,,,,,,,,,,
